classification.id,classification.description,mes,classification.count
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220013,LENCERIA HOSPITALARIA,2,1501
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220013,LENCERIA HOSPITALARIA,2,1501
881220013,LENCERIA HOSPITALARIA,2,1501
881220013,LENCERIA HOSPITALARIA,2,1501
881220013,LENCERIA HOSPITALARIA,2,1501
881220013,LENCERIA HOSPITALARIA,2,1501
881220013,LENCERIA HOSPITALARIA,2,1501
881220013,LENCERIA HOSPITALARIA,2,1501
881220013,LENCERIA HOSPITALARIA,2,1501
881220013,LENCERIA HOSPITALARIA,2,1501
881220013,LENCERIA HOSPITALARIA,2,1501
881220013,LENCERIA HOSPITALARIA,2,1501
881220013,LENCERIA HOSPITALARIA,2,1501
632300021,SERVICIIO DE REFRIGERIO PARA ENVENTOS DE CAPACITACION,2,1463
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220013,LENCERIA HOSPITALARIA,2,1501
881220013,LENCERIA HOSPITALARIA,2,1501
881220013,LENCERIA HOSPITALARIA,2,1501
881220013,LENCERIA HOSPITALARIA,2,1501
632300021,SERVICIIO DE REFRIGERIO PARA ENVENTOS DE CAPACITACION,2,1463
632300021,SERVICIIO DE REFRIGERIO PARA ENVENTOS DE CAPACITACION,2,1463
632300021,SERVICIIO DE REFRIGERIO PARA ENVENTOS DE CAPACITACION,2,1463
881220013,LENCERIA HOSPITALARIA,2,1501
881220013,LENCERIA HOSPITALARIA,2,1501
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
632300021,SERVICIIO DE REFRIGERIO PARA ENVENTOS DE CAPACITACION,2,1463
632300021,SERVICIIO DE REFRIGERIO PARA ENVENTOS DE CAPACITACION,2,1463
632300021,SERVICIIO DE REFRIGERIO PARA ENVENTOS DE CAPACITACION,2,1463
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
632300021,SERVICIIO DE REFRIGERIO PARA ENVENTOS DE CAPACITACION,2,1463
352901091,INSUMOS DE USO GENERAL,2,1594
352901091,INSUMOS DE USO GENERAL,2,1594
352901091,INSUMOS DE USO GENERAL,2,1594
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220013,LENCERIA HOSPITALARIA,2,1501
881220013,LENCERIA HOSPITALARIA,2,1501
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
352901091,INSUMOS DE USO GENERAL,2,1594
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220013,LENCERIA HOSPITALARIA,2,1501
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
352901091,INSUMOS DE USO GENERAL,2,1594
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220013,LENCERIA HOSPITALARIA,2,1501
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220013,LENCERIA HOSPITALARIA,2,1501
881220013,LENCERIA HOSPITALARIA,2,1501
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
632300021,SERVICIIO DE REFRIGERIO PARA ENVENTOS DE CAPACITACION,2,1463
352901091,INSUMOS DE USO GENERAL,2,1594
632300021,SERVICIIO DE REFRIGERIO PARA ENVENTOS DE CAPACITACION,2,1463
632300021,SERVICIIO DE REFRIGERIO PARA ENVENTOS DE CAPACITACION,2,1463
881220013,LENCERIA HOSPITALARIA,2,1501
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220013,LENCERIA HOSPITALARIA,2,1501
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220013,LENCERIA HOSPITALARIA,2,1501
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
352901091,INSUMOS DE USO GENERAL,2,1594
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
632300021,SERVICIIO DE REFRIGERIO PARA ENVENTOS DE CAPACITACION,2,1463
632300021,SERVICIIO DE REFRIGERIO PARA ENVENTOS DE CAPACITACION,2,1463
632300021,SERVICIIO DE REFRIGERIO PARA ENVENTOS DE CAPACITACION,2,1463
632300021,SERVICIIO DE REFRIGERIO PARA ENVENTOS DE CAPACITACION,2,1463
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
632300021,SERVICIIO DE REFRIGERIO PARA ENVENTOS DE CAPACITACION,2,1463
632300021,SERVICIIO DE REFRIGERIO PARA ENVENTOS DE CAPACITACION,2,1463
632300021,SERVICIIO DE REFRIGERIO PARA ENVENTOS DE CAPACITACION,2,1463
632300021,SERVICIIO DE REFRIGERIO PARA ENVENTOS DE CAPACITACION,2,1463
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
352901091,INSUMOS DE USO GENERAL,2,1594
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
352901091,INSUMOS DE USO GENERAL,2,1594
352901091,INSUMOS DE USO GENERAL,2,1594
352901091,INSUMOS DE USO GENERAL,2,1594
352901091,INSUMOS DE USO GENERAL,2,1594
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
352901091,INSUMOS DE USO GENERAL,2,1594
632300021,SERVICIIO DE REFRIGERIO PARA ENVENTOS DE CAPACITACION,2,1463
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
632300021,SERVICIIO DE REFRIGERIO PARA ENVENTOS DE CAPACITACION,2,1463
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
632300021,SERVICIIO DE REFRIGERIO PARA ENVENTOS DE CAPACITACION,2,1463
632300021,SERVICIIO DE REFRIGERIO PARA ENVENTOS DE CAPACITACION,2,1463
632300021,SERVICIIO DE REFRIGERIO PARA ENVENTOS DE CAPACITACION,2,1463
632300021,SERVICIIO DE REFRIGERIO PARA ENVENTOS DE CAPACITACION,2,1463
352901091,INSUMOS DE USO GENERAL,2,1594
632300021,SERVICIIO DE REFRIGERIO PARA ENVENTOS DE CAPACITACION,2,1463
352901091,INSUMOS DE USO GENERAL,2,1594
352901091,INSUMOS DE USO GENERAL,2,1594
352901091,INSUMOS DE USO GENERAL,2,1594
352901091,INSUMOS DE USO GENERAL,2,1594
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
632300021,SERVICIIO DE REFRIGERIO PARA ENVENTOS DE CAPACITACION,2,1463
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220013,LENCERIA HOSPITALARIA,2,1501
881220013,LENCERIA HOSPITALARIA,2,1501
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
632300021,SERVICIIO DE REFRIGERIO PARA ENVENTOS DE CAPACITACION,2,1463
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
632300021,SERVICIIO DE REFRIGERIO PARA ENVENTOS DE CAPACITACION,2,1463
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220013,LENCERIA HOSPITALARIA,2,1501
881220013,LENCERIA HOSPITALARIA,2,1501
881220013,LENCERIA HOSPITALARIA,2,1501
881220013,LENCERIA HOSPITALARIA,2,1501
881220013,LENCERIA HOSPITALARIA,2,1501
881220013,LENCERIA HOSPITALARIA,2,1501
881220013,LENCERIA HOSPITALARIA,2,1501
881220013,LENCERIA HOSPITALARIA,2,1501
881220013,LENCERIA HOSPITALARIA,2,1501
881220013,LENCERIA HOSPITALARIA,2,1501
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
352901091,INSUMOS DE USO GENERAL,2,1594
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220013,LENCERIA HOSPITALARIA,2,1501
881220013,LENCERIA HOSPITALARIA,2,1501
352901091,INSUMOS DE USO GENERAL,2,1594
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220013,LENCERIA HOSPITALARIA,2,1501
881220013,LENCERIA HOSPITALARIA,2,1501
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
352901091,INSUMOS DE USO GENERAL,2,1594
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
632300021,SERVICIIO DE REFRIGERIO PARA ENVENTOS DE CAPACITACION,2,1463
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220013,LENCERIA HOSPITALARIA,2,1501
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220013,LENCERIA HOSPITALARIA,2,1501
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
352901091,INSUMOS DE USO GENERAL,2,1594
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220013,LENCERIA HOSPITALARIA,2,1501
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220013,LENCERIA HOSPITALARIA,2,1501
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
632300021,SERVICIIO DE REFRIGERIO PARA ENVENTOS DE CAPACITACION,2,1463
352901091,INSUMOS DE USO GENERAL,2,1594
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220013,LENCERIA HOSPITALARIA,2,1501
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220013,LENCERIA HOSPITALARIA,2,1501
352901091,INSUMOS DE USO GENERAL,2,1594
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
352901091,INSUMOS DE USO GENERAL,2,1594
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220013,LENCERIA HOSPITALARIA,2,1501
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
352901091,INSUMOS DE USO GENERAL,2,1594
352901091,INSUMOS DE USO GENERAL,2,1594
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
352901091,INSUMOS DE USO GENERAL,2,1594
352901091,INSUMOS DE USO GENERAL,2,1594
881220013,LENCERIA HOSPITALARIA,2,1501
881220013,LENCERIA HOSPITALARIA,2,1501
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
352901091,INSUMOS DE USO GENERAL,2,1594
352901091,INSUMOS DE USO GENERAL,2,1594
632300021,SERVICIIO DE REFRIGERIO PARA ENVENTOS DE CAPACITACION,2,1463
632300021,SERVICIIO DE REFRIGERIO PARA ENVENTOS DE CAPACITACION,2,1463
881220013,LENCERIA HOSPITALARIA,2,1501
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220013,LENCERIA HOSPITALARIA,2,1501
881220013,LENCERIA HOSPITALARIA,2,1501
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
352901091,INSUMOS DE USO GENERAL,2,1594
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220013,LENCERIA HOSPITALARIA,2,1501
632300021,SERVICIIO DE REFRIGERIO PARA ENVENTOS DE CAPACITACION,2,1463
632300021,SERVICIIO DE REFRIGERIO PARA ENVENTOS DE CAPACITACION,2,1463
352901091,INSUMOS DE USO GENERAL,2,1594
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220013,LENCERIA HOSPITALARIA,2,1501
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220013,LENCERIA HOSPITALARIA,2,1501
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220013,LENCERIA HOSPITALARIA,2,1501
881220013,LENCERIA HOSPITALARIA,2,1501
881220013,LENCERIA HOSPITALARIA,2,1501
881220013,LENCERIA HOSPITALARIA,2,1501
352901091,INSUMOS DE USO GENERAL,2,1594
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220013,LENCERIA HOSPITALARIA,2,1501
881220013,LENCERIA HOSPITALARIA,2,1501
881220013,LENCERIA HOSPITALARIA,2,1501
881220013,LENCERIA HOSPITALARIA,2,1501
881220013,LENCERIA HOSPITALARIA,2,1501
881220013,LENCERIA HOSPITALARIA,2,1501
881220013,LENCERIA HOSPITALARIA,2,1501
881220013,LENCERIA HOSPITALARIA,2,1501
881220013,LENCERIA HOSPITALARIA,2,1501
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
632300021,SERVICIIO DE REFRIGERIO PARA ENVENTOS DE CAPACITACION,2,1463
881220013,LENCERIA HOSPITALARIA,2,1501
881220013,LENCERIA HOSPITALARIA,2,1501
352901091,INSUMOS DE USO GENERAL,2,1594
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220013,LENCERIA HOSPITALARIA,2,1501
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220014,SERVICIO DE CONFECCION DE ROPA DE TRABAJO,2,1490
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220011,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,2,4237
881220013,LENCERIA HOSPITALARIA,2,1501
881220013,LENCERIA HOSPITALARIA,2,1501
881220013,LENCERIA HOSPITALARIA,2,1501
632300021,SERVICIIO DE REFRIGERIO PARA ENVENTOS DE CAPACITACION,2,1463
352901091,INSUMOS DE USO GENERAL,2,1594
